user_id,song_name,rating
196,Crossfire (1947),4.801888465881348
196,Angel Baby (1995),5.662425994873047
196,Some Like It Hot (1959),4.722827911376953
196,Safe (1995),4.735772609710693
197,Raiders of the Lost Ark (1981),4.496344566345215
197,Hearts and Minds (1996),4.503073692321777
197,Wallace & Gromit: The Best of Aardman Animation (1996),4.501071929931641
197,"Wrong Trousers, The (1993)",4.576419830322266
197,Angel Baby (1995),4.578801155090332
198,"World of Apu, The (Apur Sansar) (1959)",4.409567832946777
198,Mina Tannenbaum (1994),4.177762985229492
198,Angel Baby (1995),4.195126056671143
198,Maya Lin: A Strong Clear Vision (1994),4.098046779632568
198,Pather Panchali (1955),4.412759304046631
199,Pather Panchali (1955),4.835339069366455
199,Ponette (1996),4.65730619430542
199,In the Bleak Midwinter (1995),4.899449348449707
199,Down by Law (1986),4.665870666503906
199,Persuasion (1995),4.850850582122803
200,Raiders of the Lost Ark (1981),5.029645919799805
200,Fresh (1994),5.319838047027588
200,Angel Baby (1995),5.0389275550842285
200,Mina Tannenbaum (1994),5.039885520935059
200,Star Wars (1977),5.07086181640625
201,Once Upon a Time in the West (1969),4.147733211517334
201,Mina Tannenbaum (1994),4.708751678466797
201,"Clockwork Orange, A (1971)",4.039942264556885
201,Angel Baby (1995),4.250575065612793
201,Love and Death on Long Island (1997),4.219003200531006
202,Jade (1995),3.9522361755371094
202,Persuasion (1995),4.041891574859619
202,Some Folks Call It a Sling Blade (1993),3.990180253982544
202,Harlem (1993),4.1641340255737305
202,"Ruling Class, The (1972)",4.065647125244141
203,"Saint of Fort Washington, The (1993)",4.4919962882995605
203,Star Wars (1977),4.334683418273926
203,Pather Panchali (1955),4.243283271789551
203,Fresh (1994),4.315281867980957
203,Schizopolis (1996),4.252371311187744
204,In the Bleak Midwinter (1995),4.977193355560303
204,Mina Tannenbaum (1994),5.362268447875977
204,Boy's Life 2 (1997),5.046146392822266
204,"World of Apu, The (Apur Sansar) (1959)",4.853817939758301
204,Pather Panchali (1955),4.867236137390137
205,Good Will Hunting (1997),3.7156643867492676
205,Frisk (1995),3.9353997707366943
205,Fresh (1994),3.752902030944824
205,"Sound of Music, The (1965)",3.6799209117889404
205,Unstrung Heroes (1995),3.6764886379241943
206,Roommates (1995),4.333338737487793
206,Lost in Space (1998),4.270818710327148
206,"Saint of Fort Washington, The (1993)",4.30267333984375
206,Bad Taste (1987),4.198117733001709
206,Hard Eight (1996),4.447229385375977
207,As Good As It Gets (1997),4.0972466468811035
207,Schindler's List (1993),4.163980007171631
207,Mina Tannenbaum (1994),4.303096294403076
207,Crossfire (1947),4.121623992919922
207,Angel Baby (1995),4.308108806610107
208,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",4.511695861816406
208,It's a Wonderful Life (1946),4.744117736816406
208,Angel Baby (1995),4.930510520935059
208,Crossfire (1947),4.601274490356445
208,Golden Earrings (1947),5.093250274658203
209,Hearts and Minds (1996),4.5263543128967285
209,Angel Baby (1995),5.3368330001831055
209,"Whole Wide World, The (1996)",4.527894973754883
209,"Boys, Les (1997)",4.817890644073486
209,Mina Tannenbaum (1994),4.979426383972168
210,They Made Me a Criminal (1939),4.870166301727295
210,Angel Baby (1995),5.333708763122559
210,Mina Tannenbaum (1994),5.10737943649292
210,Pather Panchali (1955),5.063098430633545
210,Maya Lin: A Strong Clear Vision (1994),4.869952201843262
211,Angel Baby (1995),3.9655113220214844
211,Crooklyn (1994),3.815061092376709
211,In the Bleak Midwinter (1995),3.77527117729187
211,Mina Tannenbaum (1994),4.30291223526001
211,Hearts and Minds (1996),3.886228322982788
212,In the Bleak Midwinter (1995),5.486266136169434
212,Persuasion (1995),5.4850077629089355
212,True Crime (1995),5.392281532287598
212,N�nette et Boni (1996),5.121277332305908
212,"Ruling Class, The (1972)",5.278875827789307
213,Mina Tannenbaum (1994),5.447999000549316
213,Pather Panchali (1955),5.326793670654297
213,"Saint of Fort Washington, The (1993)",5.051031112670898
213,"World of Apu, The (Apur Sansar) (1959)",5.07713508605957
213,Angel Baby (1995),5.2271647453308105
214,Pather Panchali (1955),4.795456409454346
214,"Godfather, The (1972)",4.578467845916748
214,Angel Baby (1995),4.734397888183594
214,"World of Apu, The (Apur Sansar) (1959)",4.890928745269775
214,Mina Tannenbaum (1994),5.101943016052246
215,"Boys, Les (1997)",4.494117259979248
215,Mina Tannenbaum (1994),4.429224967956543
215,Star Wars (1977),4.493468284606934
215,Pather Panchali (1955),4.538390636444092
215,Angel Baby (1995),4.831051349639893
216,"World of Apu, The (Apur Sansar) (1959)",5.120213508605957
216,Pather Panchali (1955),5.00997257232666
216,"Shawshank Redemption, The (1994)",4.8426947593688965
216,Mina Tannenbaum (1994),4.923602104187012
216,"Saint of Fort Washington, The (1993)",4.811376571655273
217,"Ballad of Narayama, The (Narayama Bushiko) (1958)",4.236926555633545
217,"Man in the Iron Mask, The (1998)",4.2839226722717285
217,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4.23524808883667
217,Titanic (1997),4.454325199127197
217,My Man Godfrey (1936),4.249645709991455
218,Pather Panchali (1955),4.624618053436279
218,"World of Apu, The (Apur Sansar) (1959)",4.534839630126953
218,Maya Lin: A Strong Clear Vision (1994),4.385442733764648
218,"Wrong Trousers, The (1993)",4.3301191329956055
218,When We Were Kings (1996),4.353567600250244
219,In the Bleak Midwinter (1995),5.504080295562744
219,Ponette (1996),5.584880352020264
219,When We Were Kings (1996),5.415017127990723
219,Ghost in the Shell (Kokaku kidotai) (1995),5.928933143615723
219,Braindead (1992),5.6261444091796875
220,Mina Tannenbaum (1994),5.169689178466797
220,"Saint of Fort Washington, The (1993)",5.2034711837768555
220,Good Will Hunting (1997),5.189609527587891
220,Titanic (1997),5.166533470153809
220,"Shawshank Redemption, The (1994)",5.354784965515137
221,Pulp Fiction (1994),4.552962303161621
221,"Haunted World of Edward D. Wood Jr., The (1995)",4.582740306854248
221,GoodFellas (1990),4.570001125335693
221,"Saint of Fort Washington, The (1993)",4.630202770233154
221,Mina Tannenbaum (1994),4.981345176696777
222,"Shawshank Redemption, The (1994)",4.391664028167725
222,Flirt (1995),4.5282368659973145
222,Braveheart (1995),4.226047992706299
222,"Silence of the Lambs, The (1991)",4.269960880279541
222,"Saint of Fort Washington, The (1993)",4.289838790893555
223,My Man Godfrey (1936),4.085443019866943
223,"Sound of Music, The (1965)",4.132606506347656
223,Miracle on 34th Street (1994),4.079416275024414
223,Titanic (1997),4.186136245727539
223,Fresh (1994),4.246062755584717
224,"Visitors, The (Visiteurs, Les) (1993)",3.944225788116455
224,Radioland Murders (1994),4.020442008972168
224,Golden Earrings (1947),4.128024578094482
224,8 Seconds (1994),3.952793836593628
224,Legal Deceit (1997),4.00547981262207
225,"World of Apu, The (Apur Sansar) (1959)",5.107663154602051
225,Angel Baby (1995),5.904261589050293
225,Mina Tannenbaum (1994),5.061237335205078
225,"Boys, Les (1997)",5.206770420074463
225,Pather Panchali (1955),5.011586666107178
226,Flirt (1995),4.651031970977783
226,Wallace & Gromit: The Best of Aardman Animation (1996),4.617088794708252
226,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4.773810863494873
226,Stalker (1979),4.57763671875
226,Titanic (1997),4.606279373168945
227,Maya Lin: A Strong Clear Vision (1994),4.7408671379089355
227,Faust (1994),4.762564659118652
227,In the Bleak Midwinter (1995),4.85082483291626
227,Pather Panchali (1955),4.740684986114502
227,Angel Baby (1995),4.779922962188721
228,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",5.103189945220947
228,Walking and Talking (1996),4.995611667633057
228,Bastard Out of Carolina (1996),4.565480709075928
228,"Truman Show, The (1998)",4.509859561920166
228,N�nette et Boni (1996),4.8949689865112305
229,My Man Godfrey (1936),4.206180095672607
229,"Postman, The (1997)",4.451617240905762
229,"Ballad of Narayama, The (Narayama Bushiko) (1958)",4.456588268280029
229,"Apostle, The (1997)",4.575172424316406
229,Stalker (1979),4.497433662414551
230,Some Folks Call It a Sling Blade (1993),4.777888774871826
230,Golden Earrings (1947),4.926891326904297
230,Angel Baby (1995),4.784323692321777
230,As Good As It Gets (1997),4.791940212249756
230,"Sum of Us, The (1994)",4.7983269691467285
231,Immortal Beloved (1994),4.316742897033691
231,In the Mouth of Madness (1995),4.351332187652588
231,Gumby: The Movie (1995),4.4602885246276855
231,"Sum of Us, The (1994)",4.928674697875977
231,Good Will Hunting (1997),4.351772308349609
232,Crooklyn (1994),4.661563396453857
232,Anna (1996),4.681777477264404
232,Pather Panchali (1955),4.935561180114746
232,Angel Baby (1995),4.630448341369629
232,Maya Lin: A Strong Clear Vision (1994),4.683289527893066
233,Angel Baby (1995),5.190948009490967
233,Mina Tannenbaum (1994),5.36716365814209
233,Schindler's List (1993),4.978866100311279
233,Anna (1996),5.111954212188721
233,Pather Panchali (1955),5.113626956939697
234,Angel Baby (1995),4.391215801239014
234,Casablanca (1942),4.010405540466309
234,"Close Shave, A (1995)",3.9685025215148926
234,"Boys, Les (1997)",4.427049160003662
234,Pather Panchali (1955),4.080954074859619
235,Pather Panchali (1955),4.862373352050781
235,"Boys, Les (1997)",4.911890983581543
235,Mina Tannenbaum (1994),4.88396692276001
235,"World of Apu, The (Apur Sansar) (1959)",4.983407497406006
235,Angel Baby (1995),5.053982734680176
236,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",4.410526752471924
236,N�nette et Boni (1996),4.559723854064941
236,Mina Tannenbaum (1994),4.575374603271484
236,Incognito (1997),4.494075298309326
236,Schindler's List (1993),4.35352087020874
237,Maya Lin: A Strong Clear Vision (1994),4.609340667724609
237,Mina Tannenbaum (1994),4.694467544555664
237,In the Bleak Midwinter (1995),4.824921607971191
237,Pather Panchali (1955),4.7588210105896
237,"World of Apu, The (Apur Sansar) (1959)",4.598507404327393
238,Ruby in Paradise (1993),4.020670413970947
238,As Good As It Gets (1997),3.9486727714538574
238,Mina Tannenbaum (1994),4.112240791320801
238,"Shawshank Redemption, The (1994)",3.8632140159606934
238,Titanic (1997),4.10980224609375
239,"Boys, Les (1997)",5.200117588043213
239,Stalingrad (1993),5.694090366363525
239,Crooklyn (1994),5.279417037963867
239,I Shot Andy Warhol (1996),5.114823818206787
239,Paths of Glory (1957),5.123471260070801
240,"Shawshank Redemption, The (1994)",5.163715362548828
240,Anna (1996),5.152267932891846
240,Burnt By the Sun (1994),5.32990026473999
240,Good Will Hunting (1997),5.216927528381348
240,Pather Panchali (1955),5.177159309387207
241,Angel Baby (1995),4.821272373199463
241,"World of Apu, The (Apur Sansar) (1959)",4.917670726776123
241,Mina Tannenbaum (1994),4.982606887817383
241,Golden Earrings (1947),4.920065879821777
241,"Saint of Fort Washington, The (1993)",4.8388471603393555
242,Stalker (1979),5.5776848793029785
242,"Story of Xinghua, The (1993)",5.220359802246094
242,N�nette et Boni (1996),5.421049118041992
242,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",5.536891460418701
242,In the Bleak Midwinter (1995),5.429538249969482
243,Mina Tannenbaum (1994),4.890995979309082
243,Pather Panchali (1955),4.576308727264404
243,In the Bleak Midwinter (1995),4.544610500335693
243,Angel Baby (1995),4.718499183654785
243,Anna (1996),4.583072662353516
244,"Big Lebowski, The (1998)",5.1470441818237305
244,Burnt By the Sun (1994),5.045240879058838
244,Pather Panchali (1955),5.236392498016357
244,Four Days in September (1997),5.009627342224121
244,In the Company of Men (1997),5.074569225311279
245,"Sum of Us, The (1994)",5.135910511016846
245,Michael (1996),4.372291088104248
245,Radioland Murders (1994),4.369742393493652
245,"Ghost and the Darkness, The (1996)",4.426456451416016
245,Red Corner (1997),4.435048580169678
246,Pather Panchali (1955),4.371639251708984
246,Mina Tannenbaum (1994),4.471590995788574
246,Paths of Glory (1957),4.480280876159668
246,Braindead (1992),4.468570232391357
246,"World of Apu, The (Apur Sansar) (1959)",4.493540287017822
247,"Saint of Fort Washington, The (1993)",4.8714776039123535
247,Star Wars (1977),4.665588855743408
247,Pather Panchali (1955),4.823723793029785
247,They Made Me a Criminal (1939),4.732522487640381
247,Angel Baby (1995),4.889906406402588
248,Bad Taste (1987),4.553618431091309
248,Roommates (1995),4.410205841064453
248,Trainspotting (1996),4.466882705688477
248,Reservoir Dogs (1992),4.666965961456299
248,Pulp Fiction (1994),4.614316940307617
249,They Made Me a Criminal (1939),5.0592145919799805
249,Mina Tannenbaum (1994),5.3006911277771
249,Maya Lin: A Strong Clear Vision (1994),5.105832576751709
249,"World of Apu, The (Apur Sansar) (1959)",5.1120476722717285
249,Pather Panchali (1955),5.343982219696045
250,Anna (1996),4.921980857849121
250,Welcome To Sarajevo (1997),4.811460018157959
250,Mina Tannenbaum (1994),5.526247501373291
250,Pather Panchali (1955),4.895908832550049
250,Angel Baby (1995),5.139704704284668
251,"World of Apu, The (Apur Sansar) (1959)",4.697236061096191
251,Angel Baby (1995),5.20273494720459
251,Pather Panchali (1955),4.833325386047363
251,Mina Tannenbaum (1994),5.149961471557617
251,"Saint of Fort Washington, The (1993)",4.682929039001465
252,"World of Apu, The (Apur Sansar) (1959)",5.482946872711182
252,"Godfather, The (1972)",5.39289665222168
252,Pulp Fiction (1994),5.3403239250183105
252,Pather Panchali (1955),5.4449286460876465
252,Mina Tannenbaum (1994),5.762017250061035
253,Mina Tannenbaum (1994),4.773149013519287
253,Schindler's List (1993),4.677835464477539
253,They Made Me a Criminal (1939),4.652614116668701
253,Angel Baby (1995),4.7493438720703125
253,Golden Earrings (1947),4.79307222366333
254,Titanic (1997),4.1639885902404785
254,Golden Earrings (1947),4.115777492523193
254,Schindler's List (1993),4.086548328399658
254,Raiders of the Lost Ark (1981),3.9935202598571777
254,It's a Wonderful Life (1946),4.052609443664551
255,"Saint of Fort Washington, The (1993)",4.031069278717041
255,Pulp Fiction (1994),3.9458882808685303
255,Casino (1995),3.8719396591186523
255,GoodFellas (1990),3.928968906402588
255,Roommates (1995),4.233586311340332
256,Titanic (1997),5.167220592498779
256,Schindler's List (1993),5.141408443450928
256,As Good As It Gets (1997),5.212004661560059
256,"Sum of Us, The (1994)",5.177875518798828
256,Mina Tannenbaum (1994),5.554111003875732
257,Lamerica (1994),5.080813884735107
257,Burnt By the Sun (1994),5.246955394744873
257,Margaret's Museum (1995),5.02989387512207
257,Pather Panchali (1955),5.049587249755859
257,Anna (1996),4.9904255867004395
258,Titanic (1997),5.19406270980835
258,Stalker (1979),5.118367671966553
258,Golden Earrings (1947),5.10733699798584
258,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",5.39141845703125
258,"Ballad of Narayama, The (Narayama Bushiko) (1958)",5.49961519241333
259,Pather Panchali (1955),4.814065933227539
259,"Godfather, The (1972)",4.626431465148926
259,Pulp Fiction (1994),4.612122058868408
259,"World of Apu, The (Apur Sansar) (1959)",4.748870849609375
259,Mina Tannenbaum (1994),5.045454978942871
260,"Sum of Us, The (1994)",4.868170738220215
260,Frisk (1995),4.842307090759277
260,Star Maps (1997),5.016692161560059
260,Crooklyn (1994),4.87835168838501
260,Stalker (1979),4.974195957183838
261,Killer (Bulletproof Heart) (1994),5.44923734664917
261,"Cure, The (1995)",5.404236793518066
261,Mina Tannenbaum (1994),5.540694713592529
261,Live Nude Girls (1995),5.370485782623291
261,Ruby in Paradise (1993),5.722380638122559
262,"Mis�rables, Les (1995)",3.9916536808013916
262,Anna (1996),4.103240013122559
262,They Made Me a Criminal (1939),4.0023274421691895
262,Shall We Dance? (1996),4.020252704620361
262,In the Bleak Midwinter (1995),4.010498523712158
263,Pather Panchali (1955),4.935805797576904
263,Mina Tannenbaum (1994),4.999565601348877
263,Angel Baby (1995),5.345814228057861
263,Schindler's List (1993),4.885317325592041
263,"Boys, Les (1997)",4.887495517730713
264,Angel Baby (1995),5.230866432189941
264,Pather Panchali (1955),5.298640251159668
264,"Boys, Les (1997)",5.254870891571045
264,Fresh (1994),5.197628021240234
264,Faust (1994),5.246512413024902
265,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4.6934943199157715
265,Rough Magic (1995),4.492037296295166
265,8 Seconds (1994),4.784997463226318
265,Titanic (1997),4.9931159019470215
265,Ruby in Paradise (1993),4.838946342468262
266,Boy's Life 2 (1997),4.6094136238098145
266,"World of Apu, The (Apur Sansar) (1959)",4.787243366241455
266,When We Were Kings (1996),4.394903182983398
266,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.4250030517578125
266,Faust (1994),4.564762592315674
267,Wallace & Gromit: The Best of Aardman Animation (1996),5.054958343505859
267,"World of Apu, The (Apur Sansar) (1959)",5.134990215301514
267,"Saint of Fort Washington, The (1993)",5.117987155914307
267,Mina Tannenbaum (1994),5.274870872497559
267,Pather Panchali (1955),5.350919723510742
268,Pather Panchali (1955),4.2962446212768555
268,Mina Tannenbaum (1994),4.280026912689209
268,"World of Apu, The (Apur Sansar) (1959)",4.297280788421631
268,Maya Lin: A Strong Clear Vision (1994),4.202367305755615
268,Faust (1994),4.179121494293213
269,Boy's Life 2 (1997),4.8907084465026855
269,Aparajito (1956),4.776494979858398
269,"World of Apu, The (Apur Sansar) (1959)",4.790309906005859
269,Mina Tannenbaum (1994),4.512826919555664
269,Bad Taste (1987),4.594138145446777
270,Pather Panchali (1955),5.511775016784668
270,Clerks (1994),5.511714935302734
270,Brother Minister: The Assassination of Malcolm X (1994),5.388843536376953
270,"Saint of Fort Washington, The (1993)",5.676908493041992
270,Good Will Hunting (1997),5.472815036773682
271,Pather Panchali (1955),4.475434303283691
271,Schindler's List (1993),4.39537239074707
271,"World of Apu, The (Apur Sansar) (1959)",4.432584762573242
271,Mina Tannenbaum (1994),4.515748023986816
271,Angel Baby (1995),4.608089923858643
272,"World of Apu, The (Apur Sansar) (1959)",5.524503707885742
272,When We Were Kings (1996),4.983180999755859
272,Pather Panchali (1955),5.096492290496826
272,"Saint of Fort Washington, The (1993)",4.9895148277282715
272,Angel Baby (1995),4.932083606719971
273,"Whole Wide World, The (1996)",4.767608165740967
273,Pather Panchali (1955),4.9414849281311035
273,Angel Baby (1995),5.10725736618042
273,In the Company of Men (1997),4.802460193634033
273,Mina Tannenbaum (1994),4.817930221557617
274,They Made Me a Criminal (1939),5.16396951675415
274,Schindler's List (1993),5.2203545570373535
274,Pather Panchali (1955),5.325910568237305
274,"Saint of Fort Washington, The (1993)",5.179749011993408
274,"Shawshank Redemption, The (1994)",5.284289360046387
275,Titanic (1997),3.6234054565429688
275,Fresh (1994),3.6777095794677734
275,Star Wars (1977),3.649401903152466
275,Angel Baby (1995),3.7139053344726562
275,Raiders of the Lost Ark (1981),3.720223903656006
276,Mina Tannenbaum (1994),4.823024749755859
276,Wallace & Gromit: The Best of Aardman Animation (1996),4.768331050872803
276,Pather Panchali (1955),4.857752799987793
276,"Usual Suspects, The (1995)",4.782739639282227
276,"World of Apu, The (Apur Sansar) (1959)",4.831245422363281
277,"Shawshank Redemption, The (1994)",4.475658416748047
277,"Double vie de V�ronique, La (Double Life of Veronique, The) (1991)",4.369476318359375
277,Mina Tannenbaum (1994),4.79050874710083
277,Golden Earrings (1947),4.371179580688477
277,Good Will Hunting (1997),4.375354290008545
278,Anna (1996),4.9237260818481445
278,"Apostle, The (1997)",4.8744964599609375
278,Schindler's List (1993),5.14093542098999
278,Mina Tannenbaum (1994),4.912302017211914
278,"Mis�rables, Les (1995)",4.961539268493652
279,Angel Baby (1995),4.948944091796875
279,Tough and Deadly (1995),4.593448638916016
279,"Whole Wide World, The (1996)",4.683558940887451
279,Star Wars (1977),4.73804235458374
279,Hard Eight (1996),4.605635166168213
280,Fresh (1994),4.79953670501709
280,Anna (1996),4.907557964324951
280,Crooklyn (1994),5.105124473571777
280,Mina Tannenbaum (1994),4.736833095550537
280,Hugo Pool (1997),4.630801677703857
281,Frisk (1995),4.384427547454834
281,"Sum of Us, The (1994)",4.483954429626465
281,Love and Death on Long Island (1997),4.388479232788086
281,Night Flier (1997),4.511216163635254
281,Incognito (1997),4.636787414550781
282,Fresh (1994),4.824102401733398
282,Anne Frank Remembered (1995),4.759601593017578
282,Roommates (1995),4.872129917144775
282,"Saint of Fort Washington, The (1993)",4.847748279571533
282,Margaret's Museum (1995),4.768178939819336
283,Angel Baby (1995),5.3365397453308105
283,"Wrong Trousers, The (1993)",5.220320701599121
283,Pather Panchali (1955),5.2796950340271
283,Mina Tannenbaum (1994),5.439866065979004
283,Maya Lin: A Strong Clear Vision (1994),5.214615345001221
284,Mina Tannenbaum (1994),5.183804512023926
284,In the Bleak Midwinter (1995),4.825493335723877
284,Anna (1996),4.82183837890625
284,Pather Panchali (1955),4.784473896026611
284,Maya Lin: A Strong Clear Vision (1994),4.713589191436768
285,Wallace & Gromit: The Best of Aardman Animation (1996),4.501253604888916
285,Kaspar Hauser (1993),4.494647026062012
285,Mina Tannenbaum (1994),4.481202125549316
285,Roommates (1995),4.525203704833984
285,Fresh (1994),4.578385353088379
286,Stalingrad (1993),5.28640079498291
286,Anne Frank Remembered (1995),5.3662848472595215
286,Fresh (1994),5.1153883934021
286,Frisk (1995),5.020786285400391
286,Selena (1997),5.021168231964111
287,North by Northwest (1959),5.123801231384277
287,"Usual Suspects, The (1995)",5.202873229980469
287,Mina Tannenbaum (1994),5.580768585205078
287,Angel Baby (1995),5.26369571685791
287,Wallace & Gromit: The Best of Aardman Animation (1996),5.434109687805176
288,Mina Tannenbaum (1994),4.809957504272461
288,Pather Panchali (1955),4.8404221534729
288,One Flew Over the Cuckoo's Nest (1975),4.770366668701172
288,"World of Apu, The (Apur Sansar) (1959)",5.005508899688721
288,Angel Baby (1995),4.9048357009887695
289,Flirt (1995),3.9096546173095703
289,Roommates (1995),3.8580925464630127
289,Desperate Measures (1998),3.7529754638671875
289,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.8611392974853516
289,Titanic (1997),4.097232818603516
290,Raiders of the Lost Ark (1981),4.275857925415039
290,Angel Baby (1995),4.271040439605713
290,"Visitors, The (Visiteurs, Les) (1993)",4.220249652862549
290,Fresh (1994),4.235421657562256
290,"Affair to Remember, An (1957)",4.214494705200195
291,Angel Baby (1995),5.197630882263184
291,Some Folks Call It a Sling Blade (1993),5.065319061279297
291,Mina Tannenbaum (1994),5.421175003051758
291,Pather Panchali (1955),5.332197189331055
291,"Saint of Fort Washington, The (1993)",5.270108699798584
292,"World of Apu, The (Apur Sansar) (1959)",5.200498580932617
292,Mina Tannenbaum (1994),5.30453634262085
292,They Made Me a Criminal (1939),5.041655540466309
292,Pather Panchali (1955),5.154423713684082
292,Angel Baby (1995),5.159143924713135
293,"World of Apu, The (Apur Sansar) (1959)",4.5505146980285645
293,Angel Baby (1995),4.558803081512451
293,Boy's Life 2 (1997),4.13562536239624
293,Mina Tannenbaum (1994),4.472751617431641
293,Pather Panchali (1955),4.277486801147461
294,Pather Panchali (1955),4.672961235046387
294,"Saint of Fort Washington, The (1993)",4.807864189147949
294,"Shawshank Redemption, The (1994)",4.740808010101318
294,Mina Tannenbaum (1994),4.8170013427734375
294,Good Will Hunting (1997),4.727055549621582
295,Anna (1996),5.369466781616211
295,Mina Tannenbaum (1994),5.487137317657471
295,Pather Panchali (1955),5.412006378173828
295,Schindler's List (1993),5.278992652893066
295,Angel Baby (1995),5.360631942749023
296,In the Bleak Midwinter (1995),5.333168983459473
296,Angel Baby (1995),5.291123390197754
296,"World of Apu, The (Apur Sansar) (1959)",5.315066814422607
296,Pather Panchali (1955),5.344820976257324
296,Persuasion (1995),5.240470886230469
297,"Shawshank Redemption, The (1994)",4.394061088562012
297,To Live (Huozhe) (1994),4.41254997253418
297,Four Days in September (1997),4.368137359619141
297,Burnt By the Sun (1994),4.527685165405273
297,Pather Panchali (1955),4.68841028213501
298,Mina Tannenbaum (1994),5.094201564788818
298,Angel Baby (1995),5.306445598602295
298,Pather Panchali (1955),4.623999118804932
298,Crossfire (1947),4.636971950531006
298,"Shawshank Redemption, The (1994)",4.5578532218933105
299,Faust (1994),4.178320407867432
299,They Made Me a Criminal (1939),4.159737586975098
299,Pather Panchali (1955),4.4095048904418945
299,Maya Lin: A Strong Clear Vision (1994),4.20550537109375
299,"World of Apu, The (Apur Sansar) (1959)",4.212128639221191
300,Mina Tannenbaum (1994),5.122544288635254
300,Ruby in Paradise (1993),5.4130754470825195
300,Angel Baby (1995),4.596381187438965
300,Soul Food (1997),4.565896511077881
300,GoodFellas (1990),4.589184761047363
301,Raiders of the Lost Ark (1981),4.482391834259033
301,Star Wars (1977),4.392066955566406
301,Wallace & Gromit: The Best of Aardman Animation (1996),4.542529106140137
301,Titanic (1997),4.484173774719238
301,Fresh (1994),4.4036126136779785
302,Love and Death on Long Island (1997),4.044116497039795
302,Welcome To Sarajevo (1997),3.6696019172668457
302,"Winter Guest, The (1997)",3.7009780406951904
302,Mina Tannenbaum (1994),3.8239102363586426
302,Paradise Lost: The Child Murders at Robin Hood Hills (1996),3.985086679458618
303,Mina Tannenbaum (1994),5.017988204956055
303,Faust (1994),4.918727874755859
303,Pather Panchali (1955),5.0001983642578125
303,Angel Baby (1995),5.0979838371276855
303,"World of Apu, The (Apur Sansar) (1959)",5.110289096832275
304,Raiders of the Lost Ark (1981),4.560739994049072
304,Flirt (1995),4.475034713745117
304,Titanic (1997),4.650502681732178
304,Braveheart (1995),4.465934753417969
304,Fresh (1994),4.486580848693848
305,In the Bleak Midwinter (1995),4.428866863250732
305,Pather Panchali (1955),4.421825885772705
305,"Ruling Class, The (1972)",4.351873874664307
305,"Story of Xinghua, The (1993)",4.359391212463379
305,Crooklyn (1994),4.53134298324585
306,"Story of Xinghua, The (1993)",4.843008518218994
306,To Live (Huozhe) (1994),4.613932132720947
306,Faust (1994),4.5215678215026855
306,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4.548709869384766
306,Pather Panchali (1955),4.516924858093262
307,Star Wars (1977),4.9453606605529785
307,Flirt (1995),4.840831756591797
307,"Close Shave, A (1995)",4.735889911651611
307,Pather Panchali (1955),4.842726707458496
307,"Wrong Trousers, The (1993)",4.823681831359863
308,Angel Baby (1995),4.616307735443115
308,They Made Me a Criminal (1939),4.57882022857666
308,"Saint of Fort Washington, The (1993)",4.60250186920166
308,Mina Tannenbaum (1994),4.799088478088379
308,Pather Panchali (1955),4.60684871673584
309,Chasing Amy (1997),4.451474666595459
309,187 (1997),4.4521870613098145
309,Bound (1996),4.387239933013916
309,Roommates (1995),4.576386451721191
309,Little City (1998),4.593416213989258
310,Pather Panchali (1955),5.794355869293213
310,Aparajito (1956),5.577983856201172
310,Angel Baby (1995),5.920947074890137
310,Mina Tannenbaum (1994),5.771025657653809
310,"World of Apu, The (Apur Sansar) (1959)",5.855175018310547
311,Titanic (1997),4.634552478790283
311,Schindler's List (1993),4.651686191558838
311,"Shawshank Redemption, The (1994)",4.583623886108398
311,Mina Tannenbaum (1994),4.855232238769531
311,Angel Baby (1995),4.603507041931152
312,In the Bleak Midwinter (1995),5.345953941345215
312,Mina Tannenbaum (1994),5.364136695861816
312,"Boys, Les (1997)",5.345462322235107
312,Anna (1996),5.259590148925781
312,Angel Baby (1995),5.3761115074157715
313,"World of Apu, The (Apur Sansar) (1959)",4.44804573059082
313,Angel Baby (1995),4.989436626434326
313,Hearts and Minds (1996),4.409459590911865
313,"Godfather, The (1972)",4.411777496337891
313,Mina Tannenbaum (1994),5.103538990020752
314,Crossfire (1947),4.834707736968994
314,Ruby in Paradise (1993),4.864872932434082
314,Angel Baby (1995),5.407416343688965
314,As Good As It Gets (1997),5.0142998695373535
314,Mina Tannenbaum (1994),5.42578125
315,Pather Panchali (1955),5.2371439933776855
315,Faust (1994),5.124332427978516
315,In the Line of Duty 2 (1987),4.909790992736816
315,Wallace & Gromit: The Best of Aardman Animation (1996),4.928069114685059
